2022-05-05 12:00:38,Mostly cloudy,15.3,16.1,58,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:01:38,Mostly cloudy,15.3,16.1,58,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:02:38,Mostly cloudy,15.3,16.1,58,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:03:38,Mostly cloudy,15.3,16.1,58,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:04:38,Mostly cloudy,15.3,16.1,58,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:05:38,Mostly cloudy,15.3,16.1,58,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:06:38,Mostly cloudy,15.3,16.1,58,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:07:38,Mostly cloudy,15.3,16.1,58,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:08:38,Mostly cloudy,15.3,16.1,58,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:09:38,Mostly cloudy,15.3,16.1,58,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:11:06,Sunny,16.9,20.2,52,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:12:06,Sunny,16.9,20.2,52,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:13:06,Sunny,16.9,20.2,52,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:14:06,Sunny,16.9,20.2,52,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:15:06,Sunny,16.9,20.2,52,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:16:06,Sunny,16.9,20.2,52,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:17:06,Sunny,16.9,20.2,52,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:18:06,Sunny,16.9,20.2,52,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:19:06,Sunny,16.9,20.2,52,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:20:06,Sunny,16.9,20.2,52,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:21:06,Sunny,16.9,20.2,52,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:22:06,Sunny,16.9,20.2,52,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:23:06,Sunny,16.9,20.2,52,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:24:06,Sunny,16.9,20.2,52,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:25:06,Sunny,16.9,20.2,52,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:26:06,Sunny,16.9,20.2,52,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:27:06,Sunny,16.9,20.2,52,7.1,WSW,9.4,16.1,1024.0
